commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2017
38504;Theys;1374;323.0;413.0;270.0;368.0;Droite
38505;Thodure;494;91.0;121.0;147.0;135.0;Extrême-Droite
38507;Tignieu-Jameyzieu;3531;757.0;849.0;1146.0;779.0;Extrême-Droite
38508;Torchefelon;408;106.0;76.0;127.0;99.0;Extrême-Droite
38509;La Tour-du-Pin;3405;693.0;864.0;865.0;983.0;Gauche
38511;Le Touvet;1887;482.0;485.0;338.0;582.0;Gauche
38512;Tramolé;424;87.0;125.0;110.0;102.0;Droite
38513;Treffort;162;47.0;44.0;32.0;39.0;Centre
38514;Tréminis;162;31.0;50.0;31.0;50.0;Gauche
38515;Trept;1198;239.0;333.0;402.0;224.0;Extrême-Droite
38516;La Tronche;3345;1111.0;1076.0;261.0;897.0;Centre
38517;Tullins;4123;949.0;934.0;971.0;1269.0;Gauche
38518;Valbonnais;374;93.0;88.0;87.0;106.0;Gauche
38519;Valencin;1580;379.0;431.0;504.0;266.0;Extrême-Droite
38520;Valencogne;405;69.0;114.0;137.0;85.0;Extrême-Droite
38521;La Valette;51;19.0;9.0;5.0;18.0;Centre
38522;Valjouffrey;167;53.0;30.0;33.0;51.0;Centre
38523;Varacieux;584;95.0;155.0;184.0;150.0;Extrême-Droite
38524;Varces-Allières-et-Risset;4047;1159.0;1027.0;985.0;876.0;Centre
38525;Vasselin;280;54.0;74.0;112.0;40.0;Extrême-Droite
38526;Vatilieu;271;79.0;57.0;60.0;75.0;Centre
38527;Vaujany;320;99.0;78.0;74.0;69.0;Centre
38528;Vaulnaveys-le-Bas;790;222.0;176.0;183.0;209.0;Centre
38529;Vaulnaveys-le-Haut;2372;713.0;693.0;421.0;545.0;Centre
38530;Vaulx-Milieu;1495;372.0;389.0;379.0;355.0;Droite
38531;Velanne;318;84.0;79.0;81.0;74.0;Centre
38532;Vénérieu;482;102.0;138.0;157.0;85.0;Extrême-Droite
38533;Venon;511;151.0;143.0;52.0;165.0;Gauche
38535;Vernas;162;33.0;42.0;50.0;37.0;Extrême-Droite
38536;Vernioz;771;182.0;164.0;245.0;180.0;Extrême-Droite
38537;La Verpillière;3182;696.0;780.0;871.0;835.0;Extrême-Droite
38538;Le Versoud;2714;823.0;555.0;533.0;803.0;Centre
38539;Vertrieu;383;69.0;90.0;133.0;91.0;Extrême-Droite
38540;Veurey-Voroize;859;241.0;218.0;179.0;221.0;Centre
38542;Veyssilieu;230;47.0;74.0;52.0;57.0;Droite
38543;Vézeronce-Curtin;1257;225.0;308.0;467.0;257.0;Extrême-Droite
38544;Vienne;13910;3676.0;3708.0;2483.0;4043.0;Gauche
38545;Vif;5077;1192.0;1186.0;1408.0;1291.0;Extrême-Droite
38546;Vignieu;592;116.0;137.0;216.0;123.0;Extrême-Droite
38547;Villard-Bonnot;4004;1016.0;706.0;924.0;1358.0;Gauche
38548;Villard-de-Lans;2967;785.0;922.0;424.0;836.0;Droite
38549;Villard-Notre-Dame;29;14.0;6.0;5.0;4.0;Centre
38550;Villard-Reculas;63;22.0;25.0;7.0;9.0;Droite
38551;Villard-Reymond;29;13.0;6.0;1.0;9.0;Centre
38552;Villard-Saint-Christophe;272;53.0;81.0;53.0;85.0;Gauche
38553;Villefontaine;7528;1716.0;1187.0;1743.0;2882.0;Gauche
38554;Villemoirieu;1096;242.0;341.0;283.0;230.0;Droite
38555;Villeneuve-de-Marc;645;114.0;162.0;236.0;133.0;Extrême-Droite
38556;Ville-sous-Anjou;706;163.0;177.0;219.0;147.0;Extrême-Droite
38557;Villette-d'Anthon;2691;584.0;833.0;895.0;379.0;Extrême-Droite
38558;Villette-de-Vienne;1104;283.0;311.0;302.0;208.0;Droite
38559;Vinay;2229;476.0;572.0;585.0;596.0;Gauche
38560;Virieu;569;123.0;139.0;154.0;153.0;Extrême-Droite
38561;Viriville;857;175.0;233.0;258.0;191.0;Extrême-Droite
38562;Vizille;3530;745.0;645.0;942.0;1198.0;Gauche
38563;Voiron;10908;3029.0;2900.0;1739.0;3240.0;Gauche
38564;Voissant;143;34.0;31.0;41.0;37.0;Extrême-Droite
38565;Voreppe;5594;1595.0;1422.0;1046.0;1531.0;Centre
38566;Vourey;1093;314.0;285.0;208.0;286.0;Centre
38567;Chamrousse;343;95.0;106.0;64.0;78.0;Droite
42001;Aboën;280;51.0;56.0;94.0;79.0;Extrême-Droite
42002;Ailleux;119;20.0;28.0;41.0;30.0;Extrême-Droite
42003;Ambierle;1254;247.0;298.0;289.0;420.0;Gauche
42004;Amions;195;40.0;57.0;55.0;43.0;Droite
42005;Andrézieux-Bouthéon;4470;1096.0;1254.0;1069.0;1051.0;Droite
42006;Apinac;281;65.0;85.0;73.0;58.0;Droite
42007;Arcinges;125;31.0;50.0;20.0;24.0;Droite
42008;Arcon;71;10.0;23.0;22.0;16.0;Droite
42009;Arthun;357;58.0;94.0;125.0;80.0;Extrême-Droite
42010;Aveizieux;1001;227.0;336.0;263.0;175.0;Droite
42011;Balbigny;1499;285.0;428.0;480.0;306.0;Extrême-Droite
42012;Bard;408;95.0;132.0;54.0;127.0;Droite
42013;Bellegarde-en-Forez;1064;241.0;305.0;304.0;214.0;Droite
42014;Belleroche;172;35.0;49.0;53.0;35.0;Extrême-Droite
42015;Belmont-de-la-Loire;970;210.0;325.0;236.0;199.0;Droite
42016;La Bénisson-Dieu;258;39.0;71.0;77.0;71.0;Extrême-Droite
42017;Le Bessat;313;109.0;79.0;50.0;75.0;Centre
42018;Bessey;272;50.0;73.0;89.0;60.0;Extrême-Droite
42019;Boën-sur-Lignon;1787;394.0;437.0;451.0;505.0;Gauche
42020;Boisset-lès-Montrond;659;135.0;201.0;189.0;134.0;Droite
42021;Boisset-Saint-Priest;725;150.0;159.0;192.0;224.0;Gauche
42022;Bonson;2282;576.0;529.0;676.0;501.0;Extrême-Droite
42023;Bourg-Argental;1799;388.0;480.0;441.0;490.0;Gauche
42025;Boyer;121;21.0;50.0;26.0;24.0;Droite
42026;Briennon;992;230.0;266.0;260.0;236.0;Droite
42027;Bully;254;45.0;70.0;73.0;66.0;Extrême-Droite
42028;Burdignes;244;46.0;57.0;44.0;97.0;Gauche
42029;Bussières;862;185.0;202.0;250.0;225.0;Extrême-Droite
42030;Bussy-Albieux;332;61.0;78.0;97.0;96.0;Extrême-Droite
42031;Caloire;241;53.0;71.0;66.0;51.0;Droite
42032;Cellieu;1058;253.0;317.0;275.0;213.0;Droite
42033;Le Cergne;415;79.0;137.0;125.0;74.0;Droite
42034;Cervières;75;16.0;27.0;12.0;20.0;Droite
42035;Cezay;118;23.0;22.0;44.0;29.0;Extrême-Droite
42036;Chagnon;320;71.0;66.0;89.0;94.0;Gauche
42037;Chalain-d'Uzore;360;86.0;126.0;91.0;57.0;Droite
42038;Chalain-le-Comtal;445;87.0;156.0;119.0;83.0;Droite
42039;Chalmazel-Jeansagnière;367;89.0;145.0;44.0;89.0;Droite
42040;La Chamba;49;11.0;18.0;6.0;14.0;Droite
42041;Chambéon;295;55.0;87.0;90.0;63.0;Extrême-Droite
42042;Chambles;679;165.0;201.0;182.0;131.0;Droite
42043;Chamboeuf;1154;327.0;413.0;197.0;217.0;Droite
42044;Le Chambon-Feugerolles;5574;1059.0;1035.0;1715.0;1765.0;Gauche
42045;La Chambonie;46;8.0;10.0;11.0;17.0;Gauche
42046;Champdieu;1133;269.0;303.0;302.0;259.0;Droite
42047;Champoly;217;46.0;52.0;40.0;79.0;Gauche
42048;Chandon;940;209.0;271.0;235.0;225.0;Droite
42049;Changy;383;68.0;92.0;143.0;80.0;Extrême-Droite
42050;La Chapelle-en-Lafaye;95;19.0;30.0;17.0;29.0;Droite
42051;La Chapelle-Villars;321;70.0;99.0;71.0;81.0;Droite
42052;Charlieu;1818;483.0;514.0;329.0;492.0;Droite
42053;Châteauneuf;1051;200.0;282.0;334.0;235.0;Extrême-Droite
42054;Châtelneuf;196;36.0;77.0;46.0;37.0;Droite
42055;Châtelus;90;25.0;22.0;28.0;15.0;Extrême-Droite
42056;Chavanay;1626;378.0;456.0;427.0;365.0;Droite
42058;Chazelles-sur-Lavieu;172;33.0;44.0;53.0;42.0;Extrême-Droite
42059;Chazelles-sur-Lyon;3019;668.0;908.0;750.0;693.0;Droite
42060;Chenereilles;330;51.0;78.0;96.0;105.0;Gauche
42061;Cherier;330;44.0;102.0;124.0;60.0;Extrême-Droite
42062;Chevrières;672;168.0;205.0;165.0;134.0;Droite
42063;Chirassimont;261;56.0;84.0;76.0;45.0;Droite
42064;Chuyer;504;102.0;161.0;127.0;114.0;Droite
42065;Civens;893;221.0;260.0;212.0;200.0;Droite
42066;Cleppé;363;77.0;103.0;111.0;72.0;Extrême-Droite
42067;Colombier;198;37.0;60.0;54.0;47.0;Droite
42068;Combre;251;43.0;64.0;101.0;43.0;Extrême-Droite
42069;Commelle-Vernay;1852;497.0;509.0;457.0;389.0;Droite
42070;Cordelle;489;105.0;109.0;178.0;97.0;Extrême-Droite
42071;Le Coteau;3728;950.0;1019.0;917.0;842.0;Droite
42072;La Côte-en-Couzan;58;15.0;11.0;11.0;21.0;Gauche
42073;Cottance;411;78.0;115.0;119.0;99.0;Extrême-Droite
42074;Coutouvre;623;147.0;196.0;161.0;119.0;Droite
42075;Craintilleux;751;170.0;191.0;253.0;137.0;Extrême-Droite
42076;Cremeaux;561;129.0;180.0;150.0;102.0;Droite
42077;Croizet-sur-Gand;166;29.0;50.0;54.0;33.0;Extrême-Droite
42078;Le Crozet;181;26.0;48.0;62.0;45.0;Extrême-Droite
42079;Cuinzier;396;66.0;118.0;145.0;67.0;Extrême-Droite
42081;Cuzieu;919;218.0;259.0;271.0;171.0;Extrême-Droite
42082;Dancé;110;30.0;37.0;19.0;24.0;Droite
42083;Dargoire;327;81.0;83.0;63.0;100.0;Gauche
42084;Débats-Rivière-d'Orpra;95;18.0;21.0;39.0;17.0;Extrême-Droite
42085;Doizieux;567;106.0;137.0;187.0;137.0;Extrême-Droite
42086;Ecoche;338;68.0;100.0;91.0;79.0;Droite
42087;Ecotay-l'Olme;880;280.0;306.0;122.0;172.0;Droite
42088;Epercieux-Saint-Paul;452;105.0;128.0;145.0;74.0;Extrême-Droite
42089;Essertines-en-Châtelneuf;440;126.0;140.0;71.0;103.0;Droite
42090;Essertines-en-Donzy;280;63.0;75.0;92.0;50.0;Extrême-Droite
42091;Estivareilles;446;69.0;145.0;139.0;93.0;Droite
42092;L'Etrat;1725;389.0;730.0;313.0;293.0;Droite
42093;Farnay;876;252.0;247.0;194.0;183.0;Centre
42094;Feurs;4059;995.0;1274.0;950.0;840.0;Droite
42095;Firminy;7933;1718.0;1462.0;2049.0;2704.0;Gauche
42096;Fontanès;400;102.0;110.0;78.0;110.0;Gauche
42097;La Fouillouse;2818;644.0;1074.0;594.0;506.0;Droite
42098;Fourneaux;366;64.0;105.0;110.0;87.0;Extrême-Droite
42099;Fraisses;2170;516.0;413.0;602.0;639.0;Gauche
42100;La Gimond;178;26.0;68.0;44.0;40.0;Droite
42101;Graix;110;28.0;31.0;29.0;22.0;Droite
42102;Grammond;577;124.0;223.0;113.0;117.0;Droite
42103;La Grand-Croix;2200;486.0;421.0;595.0;698.0;Gauche
42104;La Gresle;491;77.0;182.0;158.0;74.0;Droite
42105;Grézieux-le-Fromental;96;12.0;40.0;24.0;20.0;Droite
42106;Grézolles;184;34.0;65.0;60.0;25.0;Droite
42107;Gumières;220;49.0;48.0;56.0;67.0;Gauche
42108;L'Hôpital-le-Grand;596;105.0;165.0;217.0;109.0;Extrême-Droite
42109;L'Hôpital-sous-Rochefort;76;11.0;18.0;21.0;26.0;Gauche
42110;L'Horme;2212;461.0;519.0;693.0;539.0;Extrême-Droite
42112;Jarnosse;298;62.0;82.0;70.0;84.0;Gauche
42113;Jas;161;28.0;61.0;31.0;41.0;Droite
42115;Jonzieux;704;136.0;215.0;192.0;161.0;Droite
42116;Juré;174;41.0;66.0;48.0;19.0;Droite
42117;Lavieu;74;8.0;24.0;19.0;23.0;Droite
42118;Lay;407;70.0;143.0;95.0;99.0;Droite
42119;Leigneux;222;52.0;51.0;62.0;57.0;Extrême-Droite
42120;Lentigny;1056;256.0;290.0;293.0;217.0;Extrême-Droite
42121;Lérigneux;107;28.0;47.0;21.0;11.0;Droite
42122;Lézigneux;1093;322.0;320.0;207.0;244.0;Centre
42123;Lorette;2260;471.0;515.0;608.0;666.0;Gauche
42124;Lupé;199;47.0;62.0;46.0;44.0;Droite
42125;Luré;96;24.0;28.0;30.0;14.0;Extrême-Droite
42126;Luriecq;675;127.0;151.0;215.0;182.0;Extrême-Droite
42127;Mably;4205;1061.0;890.0;993.0;1261.0;Gauche
42128;Machézal;233;40.0;79.0;50.0;64.0;Droite
42129;Maclas;1009;217.0;262.0;232.0;298.0;Gauche
42130;Magneux-Haute-Rive;329;56.0;98.0;118.0;57.0;Extrême-Droite
42131;Maizilly;204;44.0;66.0;45.0;49.0;Droite
42132;Malleval;372;77.0;91.0;108.0;96.0;Extrême-Droite
42133;Marcenod;426;62.0;140.0;147.0;77.0;Extrême-Droite
42134;Marcilly-le-Châtel;811;194.0;222.0;203.0;192.0;Droite
42135;Marclopt;333;84.0;125.0;87.0;37.0;Droite
42136;Marcoux;461;112.0;102.0;114.0;133.0;Gauche
42137;Margerie-Chantagret;433;70.0;106.0;150.0;107.0;Extrême-Droite
42138;Maringes;413;77.0;131.0;98.0;107.0;Droite
42139;Marlhes;802;196.0;292.0;170.0;144.0;Droite
42140;Marols;283;62.0;90.0;61.0;70.0;Droite
42141;Mars;371;82.0;101.0;88.0;100.0;Droite
42142;Merle-Leignec;223;40.0;67.0;65.0;51.0;Droite
42143;Mizérieux;255;71.0;60.0;78.0;46.0;Extrême-Droite
42145;Montagny;645;138.0;186.0;214.0;107.0;Extrême-Droite
42146;Montarcher;69;26.0;18.0;13.0;12.0;Centre
42147;Montbrison;8155;2044.0;2328.0;1731.0;2052.0;Droite
42148;Montchal;297;80.0;80.0;73.0;64.0;Centre
42149;Montrond-les-Bains;3004;712.0;921.0;829.0;542.0;Droite
42150;Montverdun;705;138.0;180.0;223.0;164.0;Extrême-Droite
42151;Mornand-en-Forez;254;42.0;104.0;76.0;32.0;Droite
42152;Nandax;310;69.0;92.0;81.0;68.0;Droite
42153;Neaux;303;58.0;77.0;91.0;77.0;Extrême-Droite
42154;Néronde;267;72.0;61.0;55.0;79.0;Gauche
42155;Nervieux;587;111.0;167.0;206.0;103.0;Extrême-Droite
42156;Neulise;709;155.0;201.0;202.0;151.0;Extrême-Droite
42157;Noailly;484;111.0;107.0;158.0;108.0;Extrême-Droite
42158;Les Noës;132;31.0;42.0;31.0;28.0;Droite
42159;Noirétable;982;244.0;295.0;199.0;244.0;Droite
42160;Nollieux;125;38.0;25.0;46.0;16.0;Extrême-Droite
42161;Notre-Dame-de-Boisset;368;72.0;126.0;93.0;77.0;Droite
42162;Ouches;751;135.0;218.0;248.0;150.0;Extrême-Droite
42163;La Pacaudière;641;113.0;188.0;210.0;130.0;Extrême-Droite
42164;Palogneux;52;9.0;18.0;15.0;10.0;Droite
42165;Panissières;1726;316.0;508.0;484.0;418.0;Droite
42166;Parigny;378;90.0;97.0;108.0;83.0;Extrême-Droite
42167;Pavezin;227;54.0;34.0;77.0;62.0;Extrême-Droite
42168;Pélussin;2341;506.0;573.0;574.0;688.0;Gauche
42169;Périgneux;922;198.0;212.0;283.0;229.0;Extrême-Droite
42170;Perreux;1321;295.0;391.0;388.0;247.0;Droite
42171;Pinay;194;27.0;68.0;52.0;47.0;Droite
42172;Planfoy;637;162.0;152.0;133.0;190.0;Gauche
42173;Pommiers;223;45.0;86.0;60.0;32.0;Droite
42174;Poncins;679;153.0;194.0;210.0;122.0;Extrême-Droite
42175;Pouilly-lès-Feurs;700;172.0;217.0;177.0;134.0;Droite
42176;Pouilly-les-Nonains;1247;279.0;339.0;345.0;284.0;Extrême-Droite
42177;Pouilly-sous-Charlieu;1473;304.0;389.0;415.0;365.0;Extrême-Droite
42178;Pradines;519;94.0;178.0;166.0;81.0;Droite
42179;Pralong;566;133.0;149.0;164.0;120.0;Extrême-Droite
42180;Précieux;575;126.0;143.0;198.0;108.0;Extrême-Droite
42181;Régny;768;183.0;212.0;191.0;182.0;Droite
42182;Renaison;2020;479.0;612.0;503.0;426.0;Droite
42183;La Ricamarie;3005;564.0;453.0;757.0;1231.0;Gauche
42184;Riorges;6242;1660.0;1758.0;1330.0;1494.0;Droite
42185;Rivas;376;118.0;91.0;103.0;64.0;Centre
42186;Rive-de-Gier;5625;1164.0;1043.0;1471.0;1947.0;Gauche
42187;Roanne;14946;3722.0;3913.0;3193.0;4118.0;Gauche
42188;Roche;158;40.0;54.0;50.0;14.0;Droite
42189;Roche-la-Molière;5806;1238.0;1238.0;1677.0;1653.0;Extrême-Droite
42191;Roisey;575;113.0;152.0;152.0;158.0;Gauche
42192;Rozier-Côtes-d'Aurec;287;40.0;72.0;106.0;69.0;Extrême-Droite
42193;Rozier-en-Donzy;864;207.0;230.0;201.0;226.0;Droite
42194;Sail-les-Bains;153;23.0;56.0;37.0;37.0;Droite
42195;Sail-sous-Couzan;592;111.0;111.0;130.0;240.0;Gauche
42196;Sainte-Agathe-en-Donzy;82;10.0;20.0;16.0;36.0;Gauche
42197;Sainte-Agathe-la-Bouteresse;614;125.0;136.0;206.0;147.0;Extrême-Droite
42198;Saint-Alban-les-Eaux;617;135.0;150.0;202.0;130.0;Extrême-Droite
42199;Saint-André-d'Apchon;1331;347.0;343.0;286.0;355.0;Gauche
42200;Saint-André-le-Puy;892;160.0;283.0;286.0;163.0;Extrême-Droite
42201;Saint-Appolinard;450;96.0;112.0;101.0;141.0;Gauche
42202;Saint-Barthélemy-Lestra;441;123.0;131.0;80.0;107.0;Droite
42203;Saint-Bonnet-des-Quarts;209;33.0;53.0;55.0;68.0;Gauche
42204;Saint-Bonnet-le-Château;756;161.0;202.0;200.0;193.0;Droite
42205;Saint-Bonnet-le-Courreau;444;76.0;161.0;131.0;76.0;Droite
42206;Saint-Bonnet-les-Oules;1118;252.0;528.0;181.0;157.0;Droite
42207;Saint-Chamond;16225;3766.0;3758.0;3969.0;4732.0;Gauche
42208;Saint-Christo-en-Jarez;1155;262.0;391.0;311.0;191.0;Droite
42209;Sainte-Colombe-sur-Gand;271;49.0;100.0;92.0;30.0;Droite
42210;Sainte-Croix-en-Jarez;290;62.0;77.0;75.0;76.0;Droite
42211;Saint-Cyprien;1402;326.0;389.0;420.0;267.0;Extrême-Droite
42212;Saint-Cyr-de-Favières;559;124.0;125.0;183.0;127.0;Extrême-Droite
42213;Saint-Cyr-de-Valorges;189;32.0;66.0;39.0;52.0;Droite
42214;Saint-Cyr-les-Vignes;591;132.0;198.0;159.0;102.0;Droite
42215;Saint-Denis-de-Cabanne;717;160.0;204.0;167.0;186.0;Droite
42216;Saint-Denis-sur-Coise;415;100.0;153.0;92.0;70.0;Droite
42217;Saint-Didier-sur-Rochefort;256;49.0;47.0;53.0;107.0;Gauche
42218;Saint-Etienne;65898;16470.0;15245.0;11294.0;22889.0;Gauche
42219;Saint-Etienne-le-Molard;583;126.0;126.0;205.0;126.0;Extrême-Droite
42220;Saint-Forgeux-Lespinasse;351;68.0;97.0;120.0;66.0;Extrême-Droite
42221;Sainte-Foy-Saint-Sulpice;301;65.0;90.0;103.0;43.0;Extrême-Droite
42222;Saint-Galmier;3320;833.0;1171.0;707.0;609.0;Droite
42223;Saint-Genest-Lerpt;3467;886.0;986.0;710.0;885.0;Droite
42224;Saint-Genest-Malifaux;1800;438.0;602.0;398.0;362.0;Droite
42225;Genilac;2241;575.0;519.0;570.0;577.0;Gauche
42226;Saint-Georges-de-Baroille;230;52.0;55.0;73.0;50.0;Extrême-Droite
42227;Saint-Georges-en-Couzan;293;65.0;105.0;75.0;48.0;Droite
42228;Saint-Georges-Haute-Ville;879;168.0;194.0;269.0;248.0;Extrême-Droite
42229;Saint-Germain-la-Montagne;187;32.0;65.0;48.0;42.0;Droite
42230;Saint-Germain-Laval;916;168.0;269.0;257.0;222.0;Droite
42231;Saint-Germain-Lespinasse;766;139.0;233.0;230.0;164.0;Droite
42232;Saint-Haon-le-Châtel;377;83.0;86.0;64.0;144.0;Gauche
42233;Saint-Haon-le-Vieux;615;141.0;147.0;168.0;159.0;Extrême-Droite
42234;Saint-Héand;2307;642.0;840.0;411.0;414.0;Droite
42235;Saint-Hilaire-Cusson-la-Valmitte;228;58.0;69.0;65.0;36.0;Droite
42236;Saint-Hilaire-sous-Charlieu;304;60.0;100.0;85.0;59.0;Droite
42237;Saint-Jean-Bonnefonds;3579;806.0;811.0;978.0;984.0;Gauche
42238;Saint-Jean-la-Vêtre;214;42.0;71.0;50.0;51.0;Droite
42239;Saint-Jean-Saint-Maurice-sur-Loire;756;180.0;194.0;223.0;159.0;Extrême-Droite
42240;Saint-Jean-Soleymieux;487;121.0;70.0;129.0;167.0;Gauche
42241;Saint-Jodard;231;46.0;93.0;53.0;39.0;Droite
42242;Saint-Joseph;1117;297.0;270.0;268.0;282.0;Centre
42243;Saint-Julien-d'Oddes;175;37.0;49.0;40.0;49.0;Gauche
42245;Saint-Julien-la-Vêtre;242;51.0;84.0;52.0;55.0;Droite
42246;Saint-Julien-Molin-Molette;716;152.0;126.0;163.0;275.0;Gauche
42247;Saint-Just-en-Bas;210;31.0;68.0;69.0;42.0;Extrême-Droite
42248;Saint-Just-en-Chevalet;682;135.0;254.0;178.0;115.0;Droite
42249;Saint-Just-la-Pendue;902;196.0;282.0;247.0;177.0;Droite
42251;Saint-Laurent-la-Conche;368;71.0;112.0;124.0;61.0;Extrême-Droite
42252;Saint-Laurent-Rochefort;181;47.0;51.0;45.0;38.0;Droite
42253;Saint-Léger-sur-Roanne;727;167.0;227.0;197.0;136.0;Droite
42254;Saint-Marcel-de-Félines;485;80.0;147.0;153.0;105.0;Extrême-Droite
42255;Saint-Marcel-d'Urfé;169;40.0;46.0;35.0;48.0;Gauche
42256;Saint-Marcellin-en-Forez;2646;605.0;644.0;849.0;548.0;Extrême-Droite
42257;Saint-Martin-d'Estréaux;515;121.0;124.0;154.0;116.0;Extrême-Droite
42259;Saint-Martin-la-Plaine;2281;563.0;589.0;516.0;613.0;Gauche
42260;Saint-Martin-la-Sauveté;556;123.0;171.0;163.0;99.0;Droite
42261;Saint-Martin-Lestra;524;101.0;170.0;183.0;70.0;Extrême-Droite
42262;Saint-Maurice-en-Gourgois;1009;195.0;251.0;374.0;189.0;Extrême-Droite
42264;Saint-Médard-en-Forez;656;185.0;174.0;125.0;172.0;Centre
42265;Saint-Michel-sur-Rhône;491;117.0;116.0;131.0;127.0;Extrême-Droite
42266;Saint-Nizier-de-Fornas;420;77.0;128.0;125.0;90.0;Droite
42267;Saint-Nizier-sous-Charlieu;982;215.0;311.0;230.0;226.0;Droite
42268;Saint-Paul-de-Vézelin;216;61.0;50.0;54.0;51.0;Centre
42269;Saint-Paul-d'Uzore;94;12.0;31.0;34.0;17.0;Extrême-Droite
42270;Saint-Paul-en-Cornillon;854;175.0;284.0;176.0;219.0;Droite
42271;Saint-Paul-en-Jarez;2454;583.0;605.0;601.0;665.0;Gauche
42272;Saint-Pierre-de-Boeuf;902;213.0;219.0;241.0;229.0;Extrême-Droite
42273;Saint-Pierre-la-Noaille;246;57.0;68.0;75.0;46.0;Extrême-Droite
42274;Saint-Polgues;152;29.0;29.0;52.0;42.0;Extrême-Droite
42275;Saint-Priest-en-Jarez;3295;911.0;1080.0;571.0;733.0;Droite
42276;Saint-Priest-la-Prugne;279;48.0;93.0;85.0;53.0;Droite
42277;Saint-Priest-la-Roche;206;47.0;51.0;59.0;49.0;Extrême-Droite
42278;Saint-Priest-la-Vêtre;117;19.0;25.0;31.0;42.0;Gauche
42279;Saint-Just-Saint-Rambert;8926;2298.0;2691.0;1980.0;1957.0;Droite
42280;Saint-Régis-du-Coin;280;56.0;84.0;72.0;68.0;Droite
42281;Saint-Rirand;107;17.0;18.0;38.0;34.0;Extrême-Droite
42282;Saint-Romain-d'Urfé;184;38.0;51.0;45.0;50.0;Droite
42283;Saint-Romain-en-Jarez;786;180.0;235.0;254.0;117.0;Extrême-Droite
42284;Saint-Romain-la-Motte;988;223.0;281.0;242.0;242.0;Droite
42285;Saint-Romain-le-Puy;2189;459.0;512.0;667.0;551.0;Extrême-Droite
42286;Saint-Romain-les-Atheux;619;133.0;141.0;181.0;164.0;Extrême-Droite
42287;Saint-Sauveur-en-Rue;691;135.0;213.0;150.0;193.0;Droite
42288;Saint-Sixte;468;100.0;98.0;120.0;150.0;Gauche
42289;Saint-Symphorien-de-Lay;1003;178.0;293.0;323.0;209.0;Extrême-Droite
42290;Saint-Thomas-la-Garde;381;106.0;108.0;71.0;96.0;Droite
42291;Saint-Thurin;118;18.0;26.0;46.0;28.0;Extrême-Droite
42293;Saint-Victor-sur-Rhins;675;122.0;209.0;214.0;130.0;Extrême-Droite
42294;Saint-Vincent-de-Boisset;640;165.0;226.0;131.0;118.0;Droite
42295;Les Salles;334;88.0;76.0;97.0;73.0;Extrême-Droite
42296;Salt-en-Donzy;330;92.0;122.0;68.0;48.0;Droite
42297;Salvizinet;393;85.0;145.0;76.0;87.0;Droite
42298;Sauvain;288;40.0;133.0;86.0;29.0;Droite
42299;Savigneux;2098;562.0;548.0;512.0;476.0;Centre
42300;Sevelinges;385;76.0;113.0;141.0;55.0;Extrême-Droite
42301;Soleymieux;402;73.0;90.0;75.0;164.0;Gauche
42302;Sorbiers;4972;1327.0;1440.0;1091.0;1114.0;Droite
42303;Souternon;223;40.0;58.0;75.0;50.0;Extrême-Droite
42304;Sury-le-Comtal;2851;609.0;759.0;887.0;596.0;Extrême-Droite
42305;La Talaudière;3560;916.0;980.0;817.0;847.0;Droite
42306;Tarentaise;334;89.0;98.0;74.0;73.0;Droite
42307;Tartaras;485;110.0;117.0;132.0;126.0;Extrême-Droite
42308;La Terrasse-sur-Dorlay;468;104.0;116.0;133.0;115.0;Extrême-Droite
42310;Thélis-la-Combe;134;18.0;56.0;27.0;33.0;Droite
42311;La Tour-en-Jarez;792;225.0;257.0;124.0;186.0;Droite
42312;La Tourette;398;77.0;122.0;121.0;78.0;Droite
42313;Trelins;391;104.0;97.0;99.0;91.0;Centre
42314;La Tuilière;195;30.0;73.0;67.0;25.0;Droite
42315;Unias;233;49.0;63.0;79.0;42.0;Extrême-Droite
42316;Unieux;4553;983.0;885.0;1334.0;1351.0;Gauche
42317;Urbise;82;27.0;19.0;14.0;22.0;Centre
42318;Usson-en-Forez;989;199.0;292.0;326.0;172.0;Extrême-Droite
42319;Valeille;417;73.0;122.0;141.0;81.0;Extrême-Droite
42320;Valfleury;398;77.0;127.0;118.0;76.0;Droite
42321;La Valla-sur-Rochefort;71;13.0;33.0;20.0;5.0;Droite
42322;La Valla-en-Gier;598;111.0;152.0;244.0;91.0;Extrême-Droite
42323;Veauche;5476;1371.0;1548.0;1469.0;1088.0;Droite
42324;Veauchette;656;137.0;160.0;207.0;152.0;Extrême-Droite
42325;Vendranges;208;50.0;62.0;64.0;32.0;Extrême-Droite
42326;Véranne;535;112.0;125.0;107.0;191.0;Gauche
42327;Vérin;408;101.0;100.0;96.0;111.0;Gauche
42328;Verrières-en-Forez;410;104.0;96.0;81.0;129.0;Gauche
42329;La Versanne;278;65.0;82.0;69.0;62.0;Droite
42330;Villars;4707;1322.0;1156.0;951.0;1278.0;Centre
42331;Villemontais;647;168.0;191.0;158.0;130.0;Droite
42332;Villerest;3044;765.0;865.0;706.0;708.0;Droite
42333;Villers;363;67.0;109.0;108.0;79.0;Droite
42334;Violay;820;163.0;268.0;233.0;156.0;Droite
42335;Viricelles;255;64.0;74.0;68.0;49.0;Droite
