commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2022
85077;Curzon;306;100.0;15.0;140.0;51.0;Extrême-Droite
85078;Damvix;525;173.0;36.0;192.0;124.0;Extrême-Droite
85080;Doix lès Fontaines;964;377.0;92.0;296.0;199.0;Centre
85081;Dompierre-sur-Yon;2798;1317.0;184.0;674.0;623.0;Centre
85082;Les Epesses;1715;904.0;141.0;417.0;253.0;Centre
85083;L'Epine;1229;527.0;86.0;381.0;235.0;Centre
85084;Essarts en Bocage;5120;2425.0;396.0;1482.0;817.0;Centre
85086;Falleron;954;361.0;80.0;375.0;138.0;Extrême-Droite
85087;Faymoreau;129;52.0;12.0;39.0;26.0;Centre
85088;Le Fenouiller;3463;1525.0;312.0;1088.0;538.0;Centre
85089;La Ferrière;3157;1504.0;225.0;795.0;633.0;Centre
85090;Sèvremont;3734;1789.0;360.0;1037.0;548.0;Centre
85092;Fontenay-le-Comte;7055;2908.0;502.0;1959.0;1686.0;Centre
85093;Fougeré;757;311.0;50.0;228.0;168.0;Centre
85094;Foussais-Payré;739;319.0;65.0;199.0;156.0;Centre
85095;Froidfond;1108;390.0;90.0;438.0;190.0;Extrême-Droite
85096;La Garnache;3188;1260.0;248.0;1094.0;586.0;Centre
85097;La Gaubretière;1871;1029.0;149.0;410.0;283.0;Centre
85098;La Génétouze;1211;552.0;81.0;298.0;280.0;Centre
85099;Le Girouard;640;196.0;39.0;269.0;136.0;Extrême-Droite
85100;Givrand;1481;669.0;113.0;438.0;261.0;Centre
85101;Le Givre;339;118.0;22.0;126.0;73.0;Extrême-Droite
85102;Grand'Landes;370;104.0;26.0;162.0;78.0;Extrême-Droite
85103;Grosbreuil;1291;511.0;94.0;464.0;222.0;Centre
85104;Grues;603;211.0;43.0;250.0;99.0;Extrême-Droite
85105;Le Gué-de-Velluire;336;100.0;26.0;145.0;65.0;Extrême-Droite
85106;La Guérinière;1037;391.0;86.0;333.0;227.0;Centre
85108;L'Herbergement;1901;938.0;116.0;475.0;372.0;Centre
85109;Les Herbiers;9090;4858.0;723.0;1866.0;1643.0;Centre
85110;L'Hermenault;496;201.0;36.0;143.0;116.0;Centre
85111;L'Ile-d'Elle;816;271.0;50.0;325.0;170.0;Extrême-Droite
85112;L'Ile-d'Olonne;1954;758.0;127.0;688.0;381.0;Centre
85113;L'Ile-d'Yeu;3026;1228.0;236.0;783.0;779.0;Centre
85114;Jard-sur-Mer;2377;1062.0;218.0;785.0;312.0;Centre
85115;La Jaudonnière;359;163.0;16.0;110.0;70.0;Centre
85116;La Jonchère;328;114.0;20.0;135.0;59.0;Extrême-Droite
85117;Lairoux;392;125.0;14.0;174.0;79.0;Extrême-Droite
85118;Landeronde;1465;555.0;90.0;421.0;399.0;Centre
85119;Les Landes-Genusson;1483;747.0;145.0;372.0;219.0;Centre
85120;Landevieille;949;401.0;57.0;328.0;163.0;Centre
85121;Le Langon;654;220.0;48.0;256.0;130.0;Extrême-Droite
85123;Liez;163;60.0;10.0;40.0;53.0;Centre
85125;Loge-Fougereuse;204;86.0;17.0;84.0;17.0;Centre
85126;Longèves;817;327.0;53.0;261.0;176.0;Centre
85127;Longeville-sur-Mer;1840;703.0;141.0;599.0;397.0;Centre
85128;Luçon;5452;2079.0;457.0;1829.0;1087.0;Centre
85129;Les Lucs-sur-Boulogne;2072;900.0;152.0;653.0;367.0;Centre
85130;Maché;945;395.0;63.0;349.0;138.0;Centre
85131;Les Magnils-Reigniers;979;341.0;74.0;372.0;192.0;Extrême-Droite
85132;Maillé;442;164.0;35.0;155.0;88.0;Centre
85133;Maillezais;565;230.0;59.0;155.0;121.0;Centre
85134;Mallièvre;162;83.0;22.0;37.0;20.0;Centre
85135;Mareuil-sur-Lay-Dissais;1642;693.0;129.0;509.0;311.0;Centre
85136;Marillet;67;22.0;2.0;33.0;10.0;Extrême-Droite
85137;Marsais-Sainte-Radégonde;323;111.0;27.0;133.0;52.0;Extrême-Droite
85138;Martinet;662;289.0;51.0;177.0;145.0;Centre
85139;Le Mazeau;294;98.0;31.0;108.0;57.0;Extrême-Droite
85140;La Meilleraie-Tillay;946;448.0;74.0;272.0;152.0;Centre
85141;Menomblet;371;184.0;39.0;111.0;37.0;Centre
85142;La Merlatière;544;225.0;41.0;164.0;114.0;Centre
85143;Mervent;650;237.0;40.0;224.0;149.0;Centre
85144;Mesnard-la-Barotière;824;409.0;58.0;223.0;134.0;Centre
85145;Monsireigne;571;280.0;33.0;178.0;80.0;Centre
85146;Montaigu-Vendée;12351;6259.0;808.0;2564.0;2720.0;Centre
85147;Montournais;967;435.0;70.0;295.0;167.0;Centre
85148;Montreuil;513;157.0;35.0;201.0;120.0;Extrême-Droite
85149;Moreilles;226;56.0;26.0;100.0;44.0;Extrême-Droite
85151;Mortagne-sur-Sèvre;3788;1854.0;287.0;818.0;829.0;Centre
85152;Les Achards;3031;1278.0;262.0;970.0;521.0;Centre
85153;Mouchamps;1741;854.0;131.0;441.0;315.0;Centre
85154;Mouilleron-Saint-Germain;962;449.0;80.0;277.0;156.0;Centre
85155;Mouilleron-le-Captif;3392;1723.0;253.0;755.0;661.0;Centre
85156;Moutiers-les-Mauxfaits;1299;478.0;126.0;449.0;246.0;Centre
85157;Moutiers-sur-le-Lay;439;211.0;31.0;124.0;73.0;Centre
85158;Mouzeuil-Saint-Martin;704;241.0;30.0;282.0;151.0;Extrême-Droite
85159;Nalliers;1332;432.0;70.0;525.0;305.0;Extrême-Droite
85160;Nesmy;1787;701.0;141.0;540.0;405.0;Centre
85161;Nieul-le-Dolent;1516;633.0;122.0;497.0;264.0;Centre
85162;Rives-d'Autise;1235;517.0;95.0;362.0;261.0;Centre
85163;Noirmoutier-en-l'Ile;3292;1467.0;339.0;893.0;593.0;Centre
85164;Notre-Dame-de-Monts;1743;689.0;152.0;584.0;318.0;Centre
85167;L'Orbrie;580;241.0;46.0;148.0;145.0;Centre
85169;Palluau;601;233.0;35.0;203.0;130.0;Centre
85171;Péault;389;137.0;24.0;129.0;99.0;Centre
85172;Le Perrier;1329;507.0;90.0;504.0;228.0;Centre
85174;Petosse;396;145.0;30.0;149.0;72.0;Extrême-Droite
85175;Les Pineaux;331;141.0;28.0;104.0;58.0;Centre
85176;Pissotte;693;324.0;60.0;158.0;151.0;Centre
85177;Les Velluire-sur-Vendée;766;222.0;52.0;303.0;189.0;Extrême-Droite
85178;Le Poiré-sur-Vie;5103;2584.0;352.0;1256.0;911.0;Centre
85179;Poiroux;681;220.0;46.0;280.0;135.0;Extrême-Droite
85181;Pouillé;351;130.0;20.0;139.0;62.0;Extrême-Droite
85182;Pouzauges;3307;1625.0;263.0;752.0;667.0;Centre
85184;Puy-de-Serre;183;74.0;13.0;53.0;43.0;Centre
85185;Puyravault;371;119.0;10.0;161.0;81.0;Extrême-Droite
85186;La Rabatelière;571;248.0;36.0;183.0;104.0;Centre
85187;Réaumur;505;238.0;42.0;162.0;63.0;Centre
85188;La Réorthe;597;236.0;43.0;195.0;123.0;Centre
85189;Notre-Dame-de-Riez;1312;491.0;155.0;440.0;226.0;Centre
85190;Rocheservière;1979;922.0;140.0;485.0;432.0;Centre
85191;La Roche-sur-Yon;27231;11868.0;1687.0;5388.0;8288.0;Centre
85192;Rochetrejoux;608;330.0;41.0;151.0;86.0;Centre
85193;Rosnay;385;132.0;22.0;115.0;116.0;Centre
85194;Les Sables-d'Olonne;30608;13532.0;2654.0;9204.0;5218.0;Centre
85196;Saint-André-Goule-d'Oie;1105;547.0;68.0;321.0;169.0;Centre
85197;Montréverd;2212;1105.0;147.0;596.0;364.0;Centre
85198;Saint-Aubin-des-Ormeaux;805;418.0;63.0;178.0;146.0;Centre
85199;Saint-Aubin-la-Plaine;286;93.0;17.0;120.0;56.0;Extrême-Droite
85200;Saint-Avaugourd-des-Landes;687;237.0;62.0;271.0;117.0;Extrême-Droite
85201;Saint-Benoist-sur-Mer;341;144.0;17.0;116.0;64.0;Centre
85202;Sainte-Cécile;901;422.0;63.0;269.0;147.0;Centre
85204;Saint-Christophe-du-Ligneron;1527;596.0;102.0;559.0;270.0;Centre
85205;Saint-Cyr-des-Gâts;313;139.0;29.0;97.0;48.0;Centre
85206;Saint-Cyr-en-Talmondais;290;97.0;19.0;120.0;54.0;Extrême-Droite
85207;Saint-Denis-du-Payré;295;101.0;14.0;97.0;83.0;Centre
85208;Saint-Denis-la-Chevasse;1354;742.0;100.0;314.0;198.0;Centre
85209;Saint-Etienne-de-Brillouet;302;97.0;22.0;126.0;57.0;Extrême-Droite
85210;Saint-Etienne-du-Bois;1122;375.0;89.0;411.0;247.0;Extrême-Droite
85211;Sainte-Flaive-des-Loups;1445;587.0;108.0;464.0;286.0;Centre
85213;Rives de l'Yon;2496;1079.0;199.0;640.0;578.0;Centre
85214;Sainte-Foy;1616;616.0;97.0;623.0;280.0;Extrême-Droite
85215;Saint-Fulgent;2152;1092.0;137.0;559.0;364.0;Centre
85216;Sainte-Gemme-la-Plaine;1186;473.0;111.0;392.0;210.0;Centre
85218;Saint-Georges-de-Pointindoux;989;405.0;57.0;347.0;180.0;Centre
85220;Saint-Germain-de-Prinçay;918;483.0;72.0;232.0;131.0;Centre
85221;Saint-Gervais;1655;627.0;128.0;602.0;298.0;Centre
85222;Saint-Gilles-Croix-de-Vie;5857;2738.0;543.0;1437.0;1139.0;Centre
85223;Sainte-Hermine;1562;596.0;120.0;517.0;329.0;Centre
85226;Saint-Hilaire-de-Riez;8908;3640.0;694.0;2885.0;1689.0;Centre
85227;Saint-Hilaire-des-Loges;1132;435.0;67.0;332.0;298.0;Centre
85229;Saint-Hilaire-de-Voust;347;161.0;34.0;114.0;38.0;Centre
85231;Saint-Hilaire-la-Forêt;507;174.0;53.0;186.0;94.0;Extrême-Droite
85232;Saint-Hilaire-le-Vouhis;529;182.0;36.0;179.0;132.0;Centre
85233;Saint-Jean-de-Beugné;370;156.0;27.0;122.0;65.0;Centre
85234;Saint-Jean-de-Monts;6745;2859.0;550.0;2261.0;1075.0;Centre
85235;Saint-Juire-Champgillon;281;111.0;25.0;106.0;39.0;Centre
85236;Saint-Julien-des-Landes;1173;445.0;93.0;447.0;188.0;Extrême-Droite
85237;Saint-Laurent-de-la-Salle;218;88.0;21.0;78.0;31.0;Centre
85238;Saint-Laurent-sur-Sèvre;2031;991.0;197.0;502.0;341.0;Centre
85239;Saint-Maixent-sur-Vie;657;266.0;53.0;234.0;104.0;Centre
85240;Saint-Malô-du-Bois;1058;557.0;129.0;234.0;138.0;Centre
85242;Saint-Mars-la-Réorthe;583;287.0;43.0;159.0;94.0;Centre
85243;Brem-sur-Mer;1917;738.0;153.0;680.0;346.0;Centre
85244;Saint-Martin-de-Fraigneau;485;157.0;28.0;165.0;135.0;Extrême-Droite
85245;Saint-Martin-des-Fontaines;97;36.0;8.0;38.0;15.0;Extrême-Droite
85246;Saint-Martin-des-Noyers;1361;630.0;101.0;416.0;214.0;Centre
85247;Saint-Martin-des-Tilleuls;638;327.0;44.0;170.0;97.0;Centre
85248;Saint-Martin-Lars-en-Sainte-Hermine;264;100.0;31.0;84.0;49.0;Centre
85250;Saint-Mathurin;1389;524.0;123.0;501.0;241.0;Centre
85251;Saint-Maurice-des-Noues;372;163.0;59.0;113.0;37.0;Centre
85252;Saint-Maurice-le-Girard;356;149.0;32.0;119.0;56.0;Centre
85254;Saint-Mesmin;1097;530.0;81.0;298.0;188.0;Centre
85255;Saint-Michel-en-l'Herm;1526;535.0;119.0;617.0;255.0;Extrême-Droite
85256;Saint-Michel-le-Cloucq;761;307.0;59.0;224.0;171.0;Centre
85259;Saint-Paul-en-Pareds;851;531.0;45.0;160.0;115.0;Centre
85260;Saint-Paul-Mont-Penit;469;177.0;33.0;176.0;83.0;Centre
85261;Sainte-Pexine;164;78.0;6.0;45.0;35.0;Centre
85262;Saint-Philbert-de-Bouaine;1945;817.0;138.0;547.0;443.0;Centre
85264;Saint-Pierre-du-Chemin;699;297.0;60.0;247.0;95.0;Centre
85265;Saint-Pierre-le-Vieux;573;232.0;24.0;190.0;127.0;Centre
85266;Saint-Prouant;916;512.0;70.0;191.0;143.0;Centre
85267;Sainte-Radégonde-des-Noyers;572;189.0;37.0;226.0;120.0;Extrême-Droite
85268;Saint-Révérend;970;323.0;56.0;430.0;161.0;Extrême-Droite
85269;Saint-Sigismond;238;99.0;13.0;74.0;52.0;Centre
85271;Saint-Sulpice-en-Pareds;264;116.0;22.0;72.0;54.0;Centre
85273;Saint-Urbain;1091;370.0;67.0;440.0;214.0;Extrême-Droite
85274;Saint-Valérien;333;90.0;30.0;144.0;69.0;Extrême-Droite
85276;Saint-Vincent-Sterlanges;422;168.0;26.0;156.0;72.0;Centre
85277;Saint-Vincent-sur-Graon;932;338.0;85.0;329.0;180.0;Centre
85278;Saint-Vincent-sur-Jard;1200;428.0;117.0;449.0;206.0;Extrême-Droite
85280;Sallertaine;2041;836.0;154.0;628.0;423.0;Centre
85281;Sérigné;647;252.0;53.0;203.0;139.0;Centre
85282;Sigournais;555;253.0;39.0;159.0;104.0;Centre
85284;Soullans;2927;1140.0;261.0;1019.0;507.0;Centre
85285;Le Tablier;403;180.0;17.0;91.0;115.0;Centre
85286;La Taillée;344;93.0;21.0;153.0;77.0;Extrême-Droite
85287;Tallud-Sainte-Gemme;273;138.0;32.0;71.0;32.0;Centre
85288;Talmont-Saint-Hilaire;5896;2449.0;531.0;1902.0;1014.0;Centre
85289;La Tardière;827;391.0;60.0;242.0;134.0;Centre
85290;Thiré;354;128.0;33.0;124.0;69.0;Centre
85291;Thorigny;705;285.0;59.0;205.0;156.0;Centre
85292;Thouarsais-Bouildroux;384;162.0;39.0;96.0;87.0;Centre
85293;Tiffauges;1015;500.0;77.0;207.0;231.0;Centre
85294;La Tranche-sur-Mer;2555;1100.0;253.0;743.0;459.0;Centre
85295;Treize-Septiers;1884;875.0;159.0;495.0;355.0;Centre
85296;Treize-Vents;712;347.0;59.0;183.0;123.0;Centre
85297;Triaize;648;212.0;41.0;257.0;138.0;Extrême-Droite
85298;Vairé;1109;392.0;79.0;402.0;236.0;Extrême-Droite
85300;Venansault;2891;1290.0;184.0;742.0;675.0;Centre
85301;Vendrennes;1052;481.0;71.0;315.0;185.0;Centre
85302;Chanverrie;3436;1889.0;327.0;717.0;503.0;Centre
85303;Vix;957;365.0;58.0;343.0;191.0;Centre
85304;Vouillé-les-Marais;391;125.0;23.0;165.0;78.0;Extrême-Droite
85305;Vouvant;516;226.0;41.0;155.0;94.0;Centre
85306;Xanton-Chassenon;446;169.0;31.0;150.0;96.0;Centre
86001;Adriers;400;159.0;19.0;121.0;101.0;Centre
86002;Amberre;320;112.0;15.0;127.0;66.0;Extrême-Droite
86003;Anché;233;93.0;7.0;67.0;66.0;Centre
86004;Angles-sur-l'Anglin;279;106.0;17.0;57.0;99.0;Centre
86005;Angliers;359;102.0;23.0;154.0;80.0;Extrême-Droite
86006;Antigny;358;140.0;20.0;107.0;91.0;Centre
86007;Antran;704;259.0;52.0;231.0;162.0;Centre
86008;Arçay;223;59.0;18.0;104.0;42.0;Extrême-Droite
86009;Archigny;621;184.0;50.0;253.0;134.0;Extrême-Droite
86010;Aslonnes;759;273.0;45.0;216.0;225.0;Centre
86011;Asnières-sur-Blour;98;33.0;6.0;34.0;25.0;Extrême-Droite
86012;Asnois;86;22.0;4.0;36.0;24.0;Extrême-Droite
86013;Aulnay;67;32.0;5.0;22.0;8.0;Centre
86014;Availles-en-Châtellerault;1080;398.0;89.0;323.0;270.0;Centre
86015;Availles-Limouzine;661;203.0;36.0;241.0;181.0;Extrême-Droite
86016;Avanton;1386;597.0;83.0;352.0;354.0;Centre
86017;Ayron;670;242.0;46.0;247.0;135.0;Extrême-Droite
86018;Basses;197;61.0;16.0;87.0;33.0;Extrême-Droite
86019;Beaumont-Saint-Cyr;1746;638.0;104.0;572.0;432.0;Centre
86020;Bellefonds;151;39.0;15.0;55.0;42.0;Extrême-Droite
86022;Berrie;136;48.0;10.0;55.0;23.0;Extrême-Droite
86023;Berthegon;157;49.0;12.0;69.0;27.0;Extrême-Droite
86024;Béruges;968;343.0;52.0;225.0;348.0;Gauche
86025;Béthines;243;91.0;21.0;94.0;37.0;Extrême-Droite
86026;Beuxes;359;89.0;30.0;158.0;82.0;Extrême-Droite
86027;Biard;988;415.0;61.0;207.0;305.0;Centre
86028;Bignoux;739;315.0;38.0;159.0;227.0;Centre
86029;Blanzay;471;178.0;24.0;171.0;98.0;Centre
86031;Bonnes;1124;410.0;69.0;345.0;300.0;Centre
86032;Bonneuil-Matours;1333;499.0;98.0;412.0;324.0;Centre
86034;Bouresse;376;135.0;34.0;132.0;75.0;Centre
86035;Bourg-Archambault;110;45.0;10.0;43.0;12.0;Centre
86036;Bournand;476;141.0;34.0;236.0;65.0;Extrême-Droite
86037;Brigueil-le-Chantre;211;73.0;21.0;80.0;37.0;Extrême-Droite
86038;Brion;170;37.0;9.0;59.0;65.0;Gauche
86039;Brux;436;127.0;43.0;178.0;88.0;Extrême-Droite
86040;La Bussière;226;81.0;19.0;78.0;48.0;Centre
86041;Buxerolles;5575;2303.0;353.0;1118.0;1801.0;Centre
86042;Buxeuil;575;183.0;39.0;227.0;126.0;Extrême-Droite
86044;Ceaux-en-Loudun;339;109.0;37.0;138.0;55.0;Extrême-Droite
86045;Celle-Lévescault;799;285.0;60.0;237.0;217.0;Centre
86046;Cenon-sur-Vienne;1085;386.0;70.0;397.0;232.0;Extrême-Droite
86047;Cernay;328;100.0;19.0;129.0;80.0;Extrême-Droite
86048;Chabournay;703;273.0;46.0;257.0;127.0;Centre
86049;Chalais;337;118.0;33.0;133.0;53.0;Extrême-Droite
86050;Chalandray;466;186.0;37.0;145.0;98.0;Centre
86051;Champagné-le-Sec;117;29.0;16.0;55.0;17.0;Extrême-Droite
86052;Champagné-Saint-Hilaire;529;182.0;42.0;148.0;157.0;Centre
86053;Champigny en Rochereau;1102;369.0;92.0;353.0;288.0;Centre
86054;Champniers;191;70.0;11.0;86.0;24.0;Extrême-Droite
86055;La Chapelle-Bâton;189;64.0;15.0;60.0;50.0;Centre
86058;La Chapelle-Moulière;473;181.0;34.0;135.0;123.0;Centre
86059;Chapelle-Viviers;287;93.0;25.0;113.0;56.0;Extrême-Droite
86061;Charroux;540;211.0;45.0;167.0;117.0;Centre
86062;Chasseneuil-du-Poitou;2189;908.0;131.0;519.0;631.0;Centre
86063;Chatain;128;56.0;12.0;35.0;25.0;Centre
86064;Château-Garnier;342;119.0;31.0;122.0;70.0;Extrême-Droite
86065;Château-Larcher;620;278.0;36.0;155.0;151.0;Centre
86066;Châtellerault;14540;5321.0;924.0;4162.0;4133.0;Centre
86068;Chaunay;567;194.0;45.0;214.0;114.0;Extrême-Droite
86069;La Chaussée;119;38.0;4.0;58.0;19.0;Extrême-Droite
86070;Chauvigny;4041;1475.0;248.0;1242.0;1076.0;Centre
86072;Chenevelles;276;51.0;22.0;125.0;78.0;Extrême-Droite
86073;Cherves;322;115.0;21.0;116.0;70.0;Extrême-Droite
86074;Chiré-en-Montreuil;536;157.0;37.0;167.0;175.0;Gauche
86075;Chouppes;439;122.0;41.0;171.0;105.0;Extrême-Droite
86076;Cissé;1770;783.0;124.0;472.0;391.0;Centre
86077;Civaux;600;190.0;37.0;244.0;129.0;Extrême-Droite
86078;Civray;1291;454.0;98.0;383.0;356.0;Centre
86079;La Roche-Rigault;328;88.0;23.0;153.0;64.0;Extrême-Droite
86080;Cloué;293;98.0;22.0;101.0;72.0;Extrême-Droite
86081;Colombiers;878;332.0;41.0;297.0;208.0;Centre
86082;Valence-en-Poitou;2492;854.0;154.0;879.0;605.0;Extrême-Droite
86083;Coulombiers;687;231.0;54.0;232.0;170.0;Extrême-Droite
86084;Coulonges;134;47.0;13.0;45.0;29.0;Centre
86085;Coussay;165;64.0;10.0;55.0;36.0;Centre
86086;Coussay-les-Bois;546;161.0;39.0;229.0;117.0;Extrême-Droite
86087;Craon;112;45.0;13.0;39.0;15.0;Centre
86088;Croutelle;511;232.0;41.0;102.0;136.0;Centre
86089;Cuhon;242;87.0;7.0;102.0;46.0;Extrême-Droite
86090;Curçay-sur-Dive;124;40.0;8.0;53.0;23.0;Extrême-Droite
86091;Curzay-sur-Vonne;253;68.0;15.0;90.0;80.0;Extrême-Droite
86092;Dangé-Saint-Romain;1694;537.0;123.0;681.0;353.0;Extrême-Droite
86093;Dercé;99;34.0;6.0;40.0;19.0;Extrême-Droite
86094;Dienné;333;120.0;22.0;89.0;102.0;Centre
86095;Dissay;1876;688.0;109.0;589.0;490.0;Centre
86096;Doussay;389;97.0;34.0;191.0;67.0;Extrême-Droite
86097;La Ferrière-Airoux;204;64.0;16.0;87.0;37.0;Extrême-Droite
86098;Fleix;90;29.0;4.0;37.0;20.0;Extrême-Droite
86099;Fleuré;621;239.0;33.0;182.0;167.0;Centre
86100;Fontaine-le-Comte;2523;1190.0;173.0;535.0;625.0;Centre
86102;Frozes;357;149.0;25.0;120.0;63.0;Centre
86103;Gençay;934;341.0;70.0;260.0;263.0;Centre
86104;Genouillé;272;90.0;18.0;100.0;64.0;Extrême-Droite
86105;Gizay;232;91.0;14.0;59.0;68.0;Centre
86106;Glénouze;73;27.0;3.0;21.0;22.0;Centre
86107;Gouex;296;97.0;17.0;98.0;84.0;Extrême-Droite
86108;La Grimaudière;238;98.0;23.0;83.0;34.0;Centre
86109;Guesnes;143;37.0;15.0;48.0;43.0;Extrême-Droite
86110;Haims;135;52.0;13.0;48.0;22.0;Centre
86111;Ingrandes;1082;364.0;60.0;456.0;202.0;Extrême-Droite
86112;L'Isle-Jourdain;592;210.0;65.0;177.0;140.0;Centre
86113;Iteuil;1742;693.0;88.0;435.0;526.0;Centre
86114;Jardres;797;310.0;51.0;231.0;205.0;Centre
86115;Jaunay-Marigny;4175;1643.0;303.0;1190.0;1039.0;Centre
86116;Jazeneuil;518;200.0;25.0;140.0;153.0;Centre
86117;Jouhet;295;101.0;18.0;92.0;84.0;Centre
86118;Journet;217;71.0;24.0;82.0;40.0;Extrême-Droite
86119;Joussé;205;54.0;23.0;91.0;37.0;Extrême-Droite
86120;Lathus-Saint-Rémy;713;254.0;55.0;259.0;145.0;Extrême-Droite
86121;Latillé;785;272.0;49.0;253.0;211.0;Centre
86122;Lauthiers;45;23.0;1.0;9.0;12.0;Centre
86123;Boivre-la-Vallée;1723;567.0;96.0;548.0;512.0;Centre
86124;Lavoux;738;294.0;36.0;174.0;234.0;Centre
86125;Leigné-les-Bois;357;141.0;22.0;132.0;62.0;Centre
86126;Leignes-sur-Fontaine;343;110.0;26.0;128.0;79.0;Extrême-Droite
86127;Leigné-sur-Usseau;306;86.0;14.0;133.0;73.0;Extrême-Droite
86128;Lencloître;1323;439.0;97.0;535.0;252.0;Extrême-Droite
86129;Lésigny;303;100.0;22.0;124.0;57.0;Extrême-Droite
86130;Leugny;238;71.0;9.0;118.0;40.0;Extrême-Droite
86131;Lhommaizé;497;176.0;21.0;168.0;132.0;Centre
86132;Liglet;155;43.0;19.0;51.0;42.0;Extrême-Droite
86133;Ligugé;2063;912.0;135.0;408.0;608.0;Centre
86134;Linazay;119;46.0;4.0;39.0;30.0;Centre
86135;Liniers;387;137.0;14.0;115.0;121.0;Centre
86136;Lizant;203;58.0;18.0;57.0;70.0;Gauche
86137;Loudun;3561;1252.0;306.0;1261.0;742.0;Extrême-Droite
86138;Luchapt;105;43.0;6.0;33.0;23.0;Centre
86139;Lusignan;1457;517.0;87.0;415.0;438.0;Centre
86140;Lussac-les-Châteaux;1297;459.0;86.0;438.0;314.0;Centre
86141;Magné;462;153.0;33.0;145.0;131.0;Centre
86142;Maillé;325;78.0;22.0;137.0;88.0;Extrême-Droite
86143;Mairé;126;36.0;10.0;41.0;39.0;Extrême-Droite
86144;Maisonneuve;207;68.0;6.0;82.0;51.0;Extrême-Droite
86145;Marçay;662;253.0;35.0;178.0;196.0;Centre
86147;Marigny-Chemereau;348;137.0;15.0;110.0;86.0;Centre
86148;Marnay;456;167.0;26.0;136.0;127.0;Centre
86149;Martaizé;246;65.0;17.0;114.0;50.0;Extrême-Droite
86150;Massognes;163;53.0;15.0;64.0;31.0;Extrême-Droite
86151;Maulay;116;33.0;2.0;54.0;27.0;Extrême-Droite
86152;Mauprévoir;373;131.0;40.0;126.0;76.0;Centre
86153;Mazerolles;514;184.0;31.0;171.0;128.0;Centre
86154;Mazeuil;148;51.0;11.0;47.0;39.0;Centre
86156;Messemé;134;32.0;11.0;58.0;33.0;Extrême-Droite
86157;Mignaloux-Beauvoir;2876;1336.0;193.0;531.0;816.0;Centre
86158;Migné-Auxances;3693;1525.0;233.0;817.0;1118.0;Centre
86159;Millac;284;87.0;21.0;96.0;80.0;Extrême-Droite
86160;Mirebeau;1041;327.0;63.0;418.0;233.0;Extrême-Droite
86161;Moncontour;539;190.0;57.0;194.0;98.0;Extrême-Droite
86162;Mondion;73;33.0;4.0;23.0;13.0;Centre
86163;Montamisé;2348;1063.0;150.0;412.0;723.0;Centre
86164;Monthoiron;390;145.0;27.0;130.0;88.0;Centre
86165;Montmorillon;3143;1197.0;255.0;924.0;767.0;Centre
86167;Monts-sur-Guesnes;341;102.0;27.0;130.0;82.0;Extrême-Droite
86169;Morton;202;47.0;10.0;98.0;47.0;Extrême-Droite
86170;Moulismes;218;72.0;17.0;82.0;47.0;Extrême-Droite
86171;Moussac;274;100.0;12.0;90.0;72.0;Centre
86172;Mouterre-sur-Blourde;56;21.0;6.0;13.0;16.0;Centre
86173;Mouterre-Silly;371;115.0;26.0;167.0;63.0;Extrême-Droite
86174;Naintré;3439;1139.0;182.0;1276.0;842.0;Extrême-Droite
86175;Nalliers;194;63.0;13.0;70.0;48.0;Extrême-Droite
86176;Nérignac;73;17.0;9.0;12.0;35.0;Gauche
86177;Neuville-de-Poitou;3035;1211.0;220.0;854.0;750.0;Centre
86178;Nieuil-l'Espoir;1594;709.0;95.0;384.0;406.0;Centre
86180;Nouaillé-Maupertuis;1917;817.0;121.0;352.0;627.0;Centre
86181;Nueil-sous-Faye;137;52.0;17.0;43.0;25.0;Centre
86182;Orches;234;79.0;13.0;90.0;52.0;Extrême-Droite
86183;Les Ormes;912;288.0;59.0;357.0;208.0;Extrême-Droite
86184;Ouzilly;518;159.0;35.0;218.0;106.0;Extrême-Droite
86186;Oyré;620;204.0;39.0;239.0;138.0;Extrême-Droite
86187;Paizay-le-Sec;274;77.0;25.0;101.0;71.0;Extrême-Droite
86189;Payroux;213;73.0;18.0;74.0;48.0;Extrême-Droite
86190;Persac;466;140.0;29.0;151.0;146.0;Extrême-Droite
86191;Pindray;171;64.0;11.0;49.0;47.0;Centre
86192;Plaisance;120;51.0;6.0;33.0;30.0;Centre
86193;Pleumartin;670;226.0;53.0;221.0;170.0;Centre
86194;Poitiers;32608;11915.0;1780.0;5576.0;13337.0;Gauche
86195;Port-de-Piles;311;101.0;13.0;128.0;69.0;Extrême-Droite
86196;Pouançay;144;37.0;8.0;75.0;24.0;Extrême-Droite
86197;Pouant;249;80.0;18.0;98.0;53.0;Extrême-Droite
86198;Pouillé;459;175.0;22.0;143.0;119.0;Centre
86200;Pressac;294;83.0;48.0;112.0;51.0;Extrême-Droite
86201;Prinçay;144;38.0;8.0;75.0;23.0;Extrême-Droite
86202;La Puye;323;115.0;24.0;109.0;75.0;Centre
86203;Queaux;308;104.0;18.0;86.0;100.0;Centre
86204;Quinçay;1411;543.0;93.0;340.0;435.0;Centre
86205;Ranton;116;53.0;5.0;30.0;28.0;Centre
86206;Raslay;79;19.0;6.0;41.0;13.0;Extrême-Droite
86207;La Roche-Posay;978;366.0;77.0;316.0;219.0;Centre
